timestamp,open,high,low,close,volume
2020-01-02,48.1,49,48.05,48.9,8890485
2020-01-03,49.9,49.9,48.1,48.8,9353803
2020-01-06,48.5,48.5,47.9,48.3,8721686
2020-01-07,48.15,48.5,47.85,48.35,8580403
2020-01-08,47.9,48.55,47.85,48.55,7750971
2020-01-09,48.55,49,48.5,48.95,6330170
2020-01-10,48.95,48.95,48.45,48.6,5072608
2020-01-13,48.85,49.15,48.65,48.95,7605485
2020-01-14,48.9,49.05,48.75,49,7663581
2020-01-15,48.9,49.15,48.35,48.5,7897581
2020-01-16,48.45,48.65,48.3,48.5,5450749
2020-01-17,48.6,48.95,48.5,48.85,4042780
2020-01-20,49,49,48.6,48.7,4890759
2020-01-30,46.3,46.7,44.7,44.9,28286462
2020-01-31,45.2,45.9,45.05,45.15,17190749
2020-02-03,43.7,45.1,42.65,45,14750980
2020-02-04,45.4,45.65,44.55,45.5,12717585
2020-02-05,45.5,45.5,44.9,45.1,11926255
2020-02-06,45.2,46.05,45.2,45.95,8615760
2020-02-07,45.35,45.95,45.2,45.8,7168123
2020-02-10,45.3,46,45,45.8,6818988
2020-02-11,45.7,46,45.5,46,5592624
2020-02-12,46,46.3,45.75,46.1,5974096
2020-02-13,46,46.45,45.85,46.45,7882296
2020-02-14,46.35,46.95,46.2,46.95,9165278
2020-02-17,46.6,46.95,46.35,46.95,5510177
2020-02-18,46.5,47.35,46.5,47.35,5737885
2020-02-19,47.3,47.45,47.15,47.2,4222287
2020-02-20,47,47.2,45.85,46.15,10395368
2020-02-21,46.05,46.5,45.45,46.25,8108780
2020-02-24,45.65,46.25,45.3,46.15,8537295
2020-02-25,45.05,45.25,44.8,44.85,18606637
2020-02-26,44.1,44.8,43.75,44.3,13691964
2020-02-27,44.25,45.05,44.05,44.35,11306775
2020-03-02,43,44.45,43,43.9,15205546
2020-03-03,44.15,44.5,43.1,43.1,19215183
2020-03-04,43.1,43.65,43.05,43.4,7594926
2020-03-05,43.5,43.75,43.4,43.55,5738844
2020-03-06,43.55,43.7,43.25,43.65,7562483
2020-03-09,43.15,43.6,42.95,43.2,10254853
2020-03-10,42.8,43.5,41.5,42,13476529
2020-03-11,42,43.25,41.85,42.55,12100948
2020-03-12,42.3,42.35,41.4,41.4,15453135
2020-03-13,38.7,41.2,38.65,41,19503092
2020-03-16,41,41,39.8,39.8,13706288
2020-03-17,39.65,39.8,38.25,38.25,18330938
2020-03-18,38.2,38.75,37.5,37.5,10728627
2020-03-19,35.55,36.95,35.2,35.65,19288242
2020-03-20,36.05,39.2,36,39.2,13882250
2020-03-23,37.1,39.4,36.5,38.1,16255845
2020-03-24,39.5,40,38.95,39,10985520
2020-03-25,39.8,40.3,39.15,39.2,7808915
2020-03-26,39.5,39.55,38.6,38.8,8562141
2020-03-27,39.4,39.5,38.7,38.7,9776215
2020-03-30,38.5,39.65,37.75,39.1,7208843
2020-03-31,39.15,39.65,39.15,39.4,9009076
2020-04-01,39.5,39.6,38.6,38.6,10980751
2020-04-06,39,39.2,38.1,39.05,8446441
2020-04-07,39.4,40.3,39.3,39.9,12131291
2020-04-08,40,42.6,40,42,18093683
2020-04-09,42.05,42.2,41.35,42,9348546
2020-04-10,41.7,42.15,41.65,42.15,3657117
2020-04-13,42,42.05,41.6,41.9,3744404
2020-04-14,41.9,43.05,41.85,42.7,8964502
2020-04-15,43,43.35,42.75,43.35,9753251
2020-04-16,42.8,43.65,42.65,43.25,6691404
2020-04-17,43.3,43.6,43,43.5,10307736
2020-04-20,43.1,43.65,43.05,43.35,4017937
2020-04-21,43.05,43.25,42,42.25,8294000
2020-04-22,41.6,41.85,41.3,41.55,7654087
2020-04-23,41.55,42.65,41.35,41.6,10165891
2020-04-24,41.65,41.9,41.4,41.7,4432295
2020-04-27,42.15,42.65,42,42.25,5327087
2020-04-28,42.3,42.4,41.85,42.05,6543315
2020-04-29,42.35,43.1,42.3,42.95,5879387
2020-04-30,42.95,44.1,42.9,43.9,10138313
2020-05-04,42,43.4,41.9,43.05,7521533
2020-05-05,43.2,43.8,43.2,43.8,6841360
2020-05-06,43.8,43.85,43,43.45,6998764
2020-05-07,43.45,43.85,43.3,43.6,3910206
2020-05-08,44.1,44.2,43.8,44,8781941
2020-05-11,44,44.8,43.95,44.5,7088386
2020-05-12,44.1,44.55,44,44.2,5917836
2020-05-13,44.1,44.15,43.8,43.95,4072473
2020-05-14,43.9,43.95,43.5,43.8,7071600
2020-05-15,43.8,44.2,43.5,43.95,7053103
2020-05-18,43.3,43.75,42.6,43.6,7705800
