timestamp,open,high,low,close,volume
2020-01-02,20.3,20.3,20.1,20.2,12366703
2020-01-03,20.2,20.3,20.15,20.25,8412491
2020-01-06,20.15,20.15,19.9,19.95,10866181
2020-01-07,19.95,20,19.9,19.9,13286537
2020-01-08,19.8,20,19.7,19.8,12600228
2020-01-09,19.9,20,19.85,20,14520462
2020-01-10,20.05,20.15,19.95,20.1,12564364
2020-01-13,20.15,20.2,20,20.2,17500181
2020-01-14,20.25,20.4,20.2,20.35,24324918
2020-01-15,20.4,20.5,20.3,20.4,15721443
2020-01-16,20.4,20.4,20.25,20.4,10417826
2020-01-17,20.45,20.5,20.4,20.5,12336732
2020-01-20,20.5,20.75,20.5,20.65,17670330
2020-01-30,20.3,20.3,19.3,19.35,46362327
2020-01-31,19.4,19.9,19.4,19.7,26093367
2020-02-03,19.3,19.95,19.25,19.8,24191389
2020-02-04,19.9,20.05,19.65,20.05,34998768
2020-02-05,20,20.2,19.8,20.2,24863505
2020-02-06,20.25,20.4,20.2,20.25,31365173
2020-02-07,20.15,20.35,20.1,20.3,12390124
2020-02-10,20.2,20.45,20.1,20.4,15506028
2020-02-11,20.4,20.4,20.2,20.3,14305670
2020-02-12,20.25,20.3,20.05,20.05,18172156
2020-02-13,20.05,20.2,20.05,20.15,17455663
2020-02-14,20.05,20.2,20.05,20.15,9181248
2020-02-17,20.05,20.15,20,20.15,8184277
2020-02-18,20.05,20.2,20,20.2,7151163
2020-02-19,20.2,20.3,20.05,20.3,14937639
2020-02-20,20.35,20.4,20.3,20.3,16683190
2020-02-21,20.3,20.4,20.1,20.25,15243349
2020-02-24,20.05,20.05,19.75,19.85,18459599
2020-02-25,19.75,19.85,19.65,19.75,13042881
2020-02-26,19.6,19.7,19.45,19.5,26194059
2020-02-27,19.4,19.5,19.2,19.2,23470383
2020-03-02,18.4,19.15,18.35,18.95,25869631
2020-03-03,19.1,19.3,18.9,19.2,21748433
2020-03-04,19.15,19.3,19.05,19.3,12025290
2020-03-05,19.35,19.6,19.35,19.5,27000798
2020-03-06,19.4,19.45,19.05,19.05,21835262
2020-03-09,18.6,18.7,18.3,18.4,31811794
2020-03-10,18.05,18.55,18.05,18.5,20211562
2020-03-11,18.5,18.6,18.2,18.25,21162890
2020-03-12,18.1,18.15,17.3,17.5,37896475
2020-03-13,16.2,17.4,16,17.4,47417467
2020-03-16,17.2,17.2,16.45,16.45,39235720
2020-03-17,15.8,16.15,15.6,15.6,47329905
2020-03-18,15.4,15.8,15.1,15.55,39140446
2020-03-19,14.8,14.9,14,14,56076589
2020-03-20,14.15,15.35,14.15,15.25,60805884
2020-03-23,14.4,14.7,14.2,14.2,23770230
2020-03-24,14.9,15.55,14.85,15.2,28767379
2020-03-25,15.9,15.95,15.4,15.75,39122452
2020-03-26,15.8,15.8,15.5,15.6,20866152
2020-03-27,15.9,16.1,15.75,16,32523989
2020-03-30,15.6,15.85,15.4,15.6,19647645
2020-03-31,15.85,15.9,15.45,15.55,22684582
2020-04-01,15.5,15.5,15.25,15.3,23152135
2020-04-06,15.6,15.6,15.2,15.5,22523072
2020-04-07,15.75,15.8,15.4,15.65,19823015
2020-04-08,15.5,15.8,15.5,15.7,20300398
2020-04-09,15.75,16,15.75,15.9,21654839
2020-04-10,15.9,16.35,15.85,16.3,24699558
2020-04-13,16.2,16.2,16,16.05,13534109
2020-04-14,16.1,17,16.05,16.7,37894832
2020-04-15,17,17.3,16.95,17.2,25355668
2020-04-16,16.9,16.9,16.6,16.8,32194944
2020-04-17,17.1,17.35,16.85,16.85,31341828
2020-04-20,16.9,16.95,16.75,16.75,15548628
2020-04-21,16.6,16.6,16.05,16.1,37162742
2020-04-22,15.9,16.1,15.75,16,25672546
