timestamp,open,high,low,close,volume
2020-04-06,283,288.5,275,288,16526254
2020-04-07,297.5,301.5,294,299.5,22324704
2020-04-08,300.5,329,298.5,329,36580695
2020-04-09,341.5,348.5,333,335,38122004
2020-04-10,337,344.5,335,343,21336899
2020-04-13,341,341.5,330,332.5,21289141
2020-04-14,336,342,334,338,19499009
2020-04-15,329,359,328.5,343.5,65520676
2020-04-16,338,343,336,341.5,24324203
2020-04-17,349,353,338,339.5,27935233
2020-04-20,339,344.5,337,343,15392526
2020-04-21,338.5,342,325,326,22079257
2020-04-22,327,345,321.5,344,25198766
2020-04-23,348.5,352.5,342,344,25038913
2020-04-24,342.5,348.5,338.5,345,19811817
2020-04-27,360,379.5,355.5,379.5,35901034
2020-04-28,384,401,381,383.5,43220251
2020-04-29,385,389,380,380,23027753
2020-04-30,390,395,385,391,26927142
2020-05-04,372,391.5,372,391.5,22700776
2020-05-05,403.5,426.5,403,407,51277140
2020-05-06,415,419.5,411,416,24553397
2020-05-07,421,424.5,410,410,26384470
2020-05-08,415,416,402,403.5,20375769
2020-05-11,410.5,415.5,405.5,413.5,15265921
2020-05-12,413.5,418,400,406,18936331
2020-05-13,404,408,397,402.5,22286620
2020-05-14,398.5,401,382,385.5,24842784
2020-05-15,397.5,398,382,386,23332264
2020-05-18,382,388.5,368.5,369,22091787
2020-05-19,378.5,380,372,373,16504079
2020-05-20,381,395,379,384.5,33041224
2020-05-21,388,391.5,380.5,382,18520790
2020-05-22,379.5,380,371,371.5,15033489
2020-05-25,371.5,377,356,376,23638313
2020-05-26,381,382.5,371,371,14315026
2020-05-27,372.5,378,370,376,13488699
2020-05-28,379,381.5,370,370,13104627
2020-05-29,367.5,372.5,364,370.5,13260438
2020-06-01,375.5,386,373.5,385.5,16762692
2020-06-02,389,391,380.5,383,16222643
2020-06-03,390.5,394.5,385.5,392,18149635
2020-06-04,398.5,404,396.5,400.5,23245616
2020-06-05,405,405.5,386.5,387.5,27175886
2020-06-08,393.5,396.5,387,393,17786490
2020-06-09,394.5,396.5,390,392.5,10599605
2020-06-10,396.5,401,394.5,394.5,14082126
2020-06-11,394.5,396,382,383.5,16082971
2020-06-12,372,381,368,381,14763044
2020-06-15,381,385.5,378,382,10382129
2020-06-16,389,396,387.5,396,17328425
2020-06-17,398,404,397,399,17218919
2020-06-18,403.5,405,400,405,17960177
2020-06-19,415,417,404.5,404.5,19665495
2020-06-22,393.5,402,393,396.5,16621750
2020-06-23,405,410.5,398,406,23033836
2020-06-24,413.5,416,406,407.5,15938994
2020-06-29,399,401.5,390,391,16192029
2020-06-30,383,385,373,381,28345298
2020-07-01,383,386.5,378,379.5,11319095
2020-07-02,381,382.5,376,377,9488367
2020-07-03,379.5,383.5,376,377,8932943
2020-07-06,376.5,382,371,378.5,15591634
2020-07-07,388,398,384,392.5,23672312
2020-07-08,391.5,394.5,386.5,387,15317861
2020-07-09,388.5,389,379.5,379.5,13542263
2020-07-10,381,382.5,370.5,370.5,13136576
2020-07-13,376,381.5,371,380.5,9190203
2020-07-14,383,386.5,374,374,10502109
2020-07-15,379,381.5,373,374.5,6567141
2020-07-16,377.5,381.5,375,377,6969756
2020-07-17,379,384.5,376,379,8637183
2020-07-20,380.5,382.5,377.5,382,5885360
2020-07-21,386,391,386,388,12745195
2020-07-22,391,397.5,390,396,14899758
2020-07-23,398,398.5,387.5,389.5,11792691
2020-07-24,388.5,396,385,389.5,12620358
2020-07-27,395,408.5,389.5,406,22788908
2020-07-28,413,420,382.5,384,38002440
2020-07-29,380,387,376,382.5,12048818
2020-07-30,385.5,386.5,379,381.5,6866265
2020-07-31,380,389.5,378.5,389,9046834
2020-08-03,389,399.5,389,390,11269487
2020-08-04,394,395,387,391,6704071
2020-08-05,393.5,400.5,391.5,397.5,14724384
2020-08-06,399,401.5,390,391.5,13812892
2020-08-07,399.5,404.5,390,390,22777535
2020-08-10,389,390,383,384.5,8275711
2020-08-11,386,391.5,383.5,385.5,6240654
2020-08-12,388.5,391,380,380.5,13840909
2020-08-13,383.5,384.5,374.5,376.5,9656363
2020-08-14,375.5,379,371.5,375,6745524
2020-08-17,377,383,375.5,379,4878113
2020-08-18,381,381,372.5,373,6562895
2020-08-19,374,376.5,351,354.5,19459723
2020-08-20,352,352,320,330,28846777
2020-08-21,337,346,331,344,11719526
2020-08-24,341.5,342.5,332,333.5,9176922
2020-08-25,335,339.5,330,333,8257972
2020-08-26,333,337,331,337,5011588
2020-08-27,338.5,340.5,333.5,336.5,6150430
2020-08-28,337,343,334,340.5,6053240
2020-08-31,344,345,329.5,333,11054676
2020-09-01,332,338,326,337,7166929
2020-09-02,339.5,341,333,335,6397154
2020-09-03,338,344,336.5,344,6842359
2020-09-04,338,343,336.5,340,5784478
2020-09-07,341,343,335.5,335.5,3275641
2020-09-08,344.5,351,342,350,12082069
2020-09-09,345,353.5,342,350.5,8506217
2020-09-10,354,355,345,345,6558069
2020-09-11,345.5,349.5,344,349.5,4105974
2020-09-14,352.5,359.5,350,358.5,6629852
2020-09-15,358.5,359,354,355.5,4716201
2020-09-16,357.5,359,351.5,353,4847807
2020-09-17,352,363,352,357.5,7569951
2020-09-18,359.5,359.5,356,357,2907671
2020-09-21,356,358,348,348,4720529
2020-09-22,345,347,341,344,5518815
2020-09-23,346,348,341,341.5,3548543
2020-09-24,337.5,339,331,331,6630685
2020-09-25,334.5,335.5,320,324,6297776
2020-09-28,326.5,331.5,322.5,331.5,3070319
2020-09-29,341.5,355,340,348,14758283
2020-09-30,350,352.5,346,351.5,8482625
2020-10-05,351.5,355,348,354.5,4987804
2020-10-06,355.5,358.5,355,355.5,4287888
2020-10-07,354,358,353,356,3100335
2020-10-08,363,363.5,359.5,363,10350746
2020-10-12,365,366.5,353,353,9114452
2020-10-13,353,359.5,349,356.5,6117440
2020-10-14,357,358.5,353.5,354,3214092
2020-10-15,353,357,352.5,354,4473080
2020-10-16,354,363,353,359.5,8860365
2020-10-19,361.5,364,359.5,360,4891428
2020-10-20,358,361.5,357,360,3161491
2020-10-21,361.5,362,356.5,356.5,3109387
2020-10-22,355.5,359,352,354.5,3977271
2020-10-23,356,357,352.5,354,2020744
2020-10-26,357.5,363,356,363,6498382
2020-10-27,361,361,355,359,6597564
2020-10-28,358,362,356,357,3817067
2020-10-29,351.5,353,347,351,4959909
2020-10-30,349.5,361,347,355.5,6534592
2020-12-01,446,454,442,454,14006911
2020-12-02,455,456.5,445,450,11541765
2020-12-03,454,470,450,460.5,17833810
2020-12-04,462.5,464,455,459,9204195
2020-12-07,469.5,471,455,458.5,11257141
2020-12-08,462,470,461,466.5,10327406
2020-12-09,470.5,502,470,499,30904971
2020-12-10,518,520,495,509,29122134
2020-12-11,515,526,495,518,25112843
2020-12-14,520,522,509,520,13198933
2020-12-15,519,523,486.5,488.5,24403184
2020-12-16,497,502,492,495.5,11502486
2020-12-17,497,498,475,495,18099926
2020-12-18,494.5,498,485,485.5,8924360
2020-12-21,482,488,474,482,9714417
2020-12-22,479.5,491.5,476,477.5,9068433
2020-12-23,480,495.5,478,492,10488186
2020-12-24,509,519,502,504,23480435
2020-12-25,508,512,498.5,500,8955496
2020-12-28,504,507,498.5,502,6030014
2020-12-29,505,514,504,506,9311044
2020-12-30,510,522,507,521,12657574
2020-12-31,523,525,513,518,9508661
2021-01-04,521,523,515,520,6512407
2021-01-05,519,537,518,528,13060135
2021-01-06,532,535,506,513,17332899
2021-01-07,523,530,513,529,10431363
2021-01-08,541,580,537,572,34916449
2021-01-11,582,598,580,592,20126275
2021-01-12,592,592,572,575,16863019
2021-01-13,583,612,582,604,22581287
2021-01-14,606,610,590,608,17690093
2021-01-15,620,625,596,602,19506927
2021-01-18,600,605,583,602,12006514
2021-01-19,608,618,604,608,9297992
2021-01-20,609,612,591,594,11275255
2021-01-21,601,608,596,608,10302668
2021-01-22,607,618,601,608,10189207
2021-01-25,613,644,608,626,21669193
2021-01-26,630,636,595,597,16161623
2021-01-27,601,605,581,597,11280196
2021-01-28,577,589,575,577,12071481
2021-01-29,586,594,573,574,11047861
2021-02-01,579,580,548,573,14847434
2021-02-02,582,598,581,596,10237950
2021-02-03,601,605,587,593,9062692
2021-02-04,587,592,581,583,5943569
2021-02-05,592,597,587,588,6350890
2021-02-17,608,632,598,623,19012105
2021-02-18,623,626,608,612,9415841
2021-02-19,610,612,600,609,7358310
2021-02-22,615,629,613,620,10362810
2021-02-23,620,638,616,637,15165427
2021-02-24,634,638,611,612,12501226
2021-02-25,628,628,612,614,6138330
2021-02-26,598,605,593,593,11061764
2021-03-02,606,610,580,583,7239083
2021-03-03,589,594,574,592,7038139
2021-03-04,590,593,573,575,7930110
2021-03-05,562,573,560,564,8191380
2021-03-08,571,573,547,547,10012532
2021-03-09,542,554,530,535,12558205
2021-03-10,542,543,533,534,7487328
2021-03-11,548,568,545,565,17011942
2021-03-12,579,583,568,572,10642291
2021-03-15,570,584,565,580,6016971
2021-03-16,583,593,577,579,6829364
2021-03-17,580,581,564,568,5877218
2021-03-18,574,575,556,559,7459610
2021-03-19,549,552,545,552,7672500
2021-03-22,553,565,547,563,5321262
2021-03-23,566,569,553,554,4651664
2021-03-24,549,557,547,552,4637973
2021-03-25,550,554,542,542,6685105
2021-03-26,546,563,546,559,5760068
2021-03-29,565,566,553,554,4144410
2021-03-30,559,568,556,563,5484815
2021-03-31,565,565,552,553,4820790
2021-04-01,556,559,546,553,4506113
2021-04-06,562,563,556,562,4402389
2021-04-07,568,572,561,570,5844811
2021-04-08,580,588,578,587,14033638
2021-04-09,593,594,575,578,7278804
2021-04-12,580,582,563,563,6038949
2021-04-13,564,569,553,556,4221873
2021-04-14,556,559,538,546,6739073
2021-04-15,546,554,542,553,5148554
2021-04-16,552,553,542,551,6153580
2021-04-19,554,562,552,553,4416585
2021-04-20,556,582,555,571,12440433
2021-04-21,571,571,557,557,7184080
2021-04-22,563,564,546,546,5200325
2021-04-23,559,568,553,554,8882784
2021-04-26,560,564,552,560,4316798
2021-04-27,561,563,553,555,3703961
2021-04-28,555,556,547,547,5724506
2021-04-29,549,553,543,543,5021938
2021-05-03,542,543,522,522,7143849
2021-05-04,523,528,490,503,10824148
2021-05-05,506,513,490,490.5,6032338
2021-05-06,500,508,493.5,501,6002608
2021-05-07,507,535,505,535,9404794
2021-05-10,539,540,511,511,7568342
2021-05-11,492,496,460.5,469,17146265
2021-05-12,469,469,422.5,423,22304585
2021-05-13,404,428,393.5,409.5,17606975
2021-05-14,438,450,432,440,18905375
2021-05-17,420.5,440,402,415.5,14800765
2021-05-18,435,449,428.5,449,13719420
2021-05-19,443.5,452,436.5,442.5,8983803
2021-05-20,446,451.5,440.5,443.5,7291950
2021-05-21,487,487,457,458.5,11523776
2021-05-24,449,466.5,445,463.5,5569273
2021-05-25,472,483,468,479,9080430
2021-05-26,482,486.5,474,481,5917477
2021-05-27,477,483.5,474.5,478.5,5347812
2021-05-28,487,494,483.5,490,7489725
2021-05-31,501,511,498.5,505,8491130
2021-06-01,510,510,499,500,5334060
2021-06-02,500,501,483.5,486,6948718
2021-06-03,489.5,496.5,486,494.5,3588727
2021-06-04,484.5,492,482.5,491,4942519
2021-06-07,488,489.5,471.5,477.5,6725219
2021-06-08,485.5,497.5,485.5,497.5,7190664
2021-06-09,496.5,502,491,496,4354265
2021-06-10,500,504,496,500,3562362
2021-06-11,501,503,494,494,2690918
2021-06-15,494,525,494,523,14987017
2021-06-16,523,536,516,531,12340929
2021-06-17,529,552,525,545,16994162
2021-06-18,550,555,540,540,8261276
2021-06-21,531,536,522,527,7141238
2021-06-22,536,538,522,525,5693801
2021-06-23,531,537,528,534,4247724
2021-06-24,540,542,530,530,3023997
2021-06-25,535,546,532,535,5457611
2021-06-28,539,545,534,545,4005549
2021-06-29,561,569,551,555,13037119
2021-07-01,573,578,556,557,11013703
2021-07-02,560,561,545,556,4274819
2021-07-05,567,575,564,571,7649064
2021-07-06,579,599,578,597,13287003
2021-07-07,597,615,594,603,13783192
2021-07-08,605,610,588,590,7808490
2021-07-09,583,595,581,584,4900184
2021-07-12,594,596,585,586,3816112
2021-07-13,595,598,580,581,4193971
2021-07-14,587,588,576,583,3227097
2021-07-15,587,595,582,586,3829502
2021-07-16,579,582,575,578,3187440
2021-07-19,575,587,566,583,5098299
2021-07-20,578,580,565,568,4357647
2021-07-21,578,592,572,588,8080588
2021-07-22,598,604,591,591,7087325
2021-07-23,594,603,586,589,4107660
2021-07-26,595,600,580,600,7524346
2021-07-27,601,605,581,581,9640102
2021-07-28,580,590,555,565,7246457
2021-07-29,574,575,563,571,2755264
2021-07-30,568,575,560,560,4375186
2021-08-02,558,559,548,557,2902797
2021-08-03,558,562,551,553,2994731
2021-08-04,554,558,551,554,2242668
2021-08-05,557,561,552,558,3583875
2021-08-06,560,563,552,558,3160563
2021-08-09,558,559,545,545,4157072
2021-08-10,548,549,530,531,4536226
2021-08-11,530,542,519,533,5073966
2021-08-12,534,539,527,529,1993953
2021-08-13,529,530,499.5,500,8538573
2021-08-16,494,504,483.5,492,6148930
2021-08-17,491.5,495,473.5,474,4779253
2021-08-18,470,498,469,498,6224348
2021-08-19,478,481,450,450,18452458
2021-08-20,450,457,435.5,446,11632815
2021-08-23,451.5,456.5,444,454,7462583
2021-08-24,456.5,467.5,455,455.5,5741890
2021-08-25,454.5,472,454.5,472,4553657
2021-08-26,477,477.5,458,464.5,6891785
2021-08-27,465,482.5,462,477,6254615
2021-08-30,480,484.5,475,484.5,4688663
2021-08-31,480,481.5,468.5,479.5,5734585
2021-09-01,477,492,476.5,489,4747738
2021-09-02,490,491.5,479.5,479.5,4241331
2021-09-03,484,489,479,480.5,3222339
2021-09-06,483,485.5,472,480.5,3353354
2021-09-07,481,484,474,477,2762471
2021-09-08,480.5,480.5,457,460.5,5511084
2021-09-09,459,475,458,475,3494606
2021-09-10,472.5,483,472.5,481.5,2631812
2021-09-13,483,490,480,484,2906689
2021-09-14,487,493.5,480,481,3538862
2021-09-15,479,480.5,463.5,466,4153837
2021-09-16,467,469,458,461.5,3476268
2021-09-17,461,473,460,470.5,2911439
2021-09-22,457,463,452,463,2886669
2021-09-23,466.5,471.5,466,469,2248029
2021-09-24,472,476.5,467.5,469,2052219
2021-09-27,473,473,462.5,466,1687045
2021-09-28,463,463.5,451.5,453,3695345
2021-09-29,441,446.5,435,439,4841697
2021-09-30,439,447,436,442.5,3330011
2021-10-01,436,436.5,417.5,418,6198626
2021-10-04,419,425,405.5,409.5,5261035
2021-10-05,398,417,397.5,417,4904382
2021-10-06,417,417,399,403,4324343
2021-10-07,407.5,416.5,406.5,415.5,3468271
2021-10-08,420,422.5,409.5,410,2798803
2021-10-12,404,417,402,414,2879217
2021-10-13,417,417,400.5,402,3301237
2021-10-14,405,409,401.5,405.5,1719404
2021-10-15,411,419,409,417,3159955
2021-10-18,421,422,407.5,410.5,2652028
2021-10-19,413,421,411.5,419,2220360
2021-10-20,421,428,416,426,3200375
2021-10-21,420,428,413.5,419.5,4333707
2021-10-22,418.5,422,413,421.5,3044497
2021-10-25,421,427,418,427,2387534
2021-10-26,428,432,425,427.5,3499818
2021-10-27,426.5,431,423,430.5,2787711
2021-10-28,435,446,433.5,438.5,7404532
2021-10-29,441,442.5,434,434,3113951
2021-11-01,437,437.5,427,427,2939627
2021-11-02,424,426,408,410,8656512
2021-11-03,413,428,412.5,422.5,6317560
2021-11-04,426.5,429,421.5,423,2499210
2021-11-05,425,426.5,420.5,425.5,2386051
2021-11-08,421,423,416,419,2827551
2021-11-09,419.5,430.5,419.5,429,3321779
2021-11-10,427.5,434.5,426,430,2035458
2021-11-11,426.5,432,426,429.5,1449982
2021-11-12,433.5,436.5,429.5,429.5,2238150
2021-11-15,432,444,432,442,4128887
2021-11-16,444.5,445,435,436.5,3251302
2021-11-17,439,450.5,435,448,5850345
2021-11-18,454,460,451,456,5672513
2021-11-19,461,463,453,463,4190109
2021-11-22,463,466,457.5,466,3452383
2021-11-23,462,467,458,463,2867083
2021-11-24,463,470,459,468,3759296
2021-11-25,471,473,465,465,3020415
2021-11-26,461.5,469,452,452,4081513
2021-11-29,446,460,443,459.5,4134072
2021-11-30,465,470,453.5,456.5,4688838
2021-12-01,455,467,454.5,465,3380153
2021-12-02,463.5,469,461,465,2637170
2021-12-03,468,473,466.5,472.5,3368648
2021-12-06,472.5,472.5,465,465,2946412
2021-12-07,465.5,466.5,454,456,4398310
2021-12-08,459,461,454.5,454.5,2410876
2021-12-09,452,458,450,453.5,2654660
2021-12-10,450.5,452.5,446.5,447.5,2495222
2021-12-13,447.5,459,447,456.5,2181922
2021-12-14,455,455.5,447.5,448.5,2208604
2021-12-15,448.5,457,448.5,450.5,1403037
2021-12-16,454.5,455,451,451,1594956
2021-12-17,450,453.5,445.5,447,1985463
2021-12-20,449,451,446.5,448,1320733
2021-12-21,447,455.5,445.5,455,1876607
2021-12-22,460,470,457.5,469.5,5283192
2021-12-23,473,476.5,468.5,476,4788702
2021-12-24,478,482,472,473,3477794
2021-12-27,479.5,483,477,481.5,3412321
2021-12-28,482.5,484,477,478,6409768
2021-12-29,477,480,471,474,2815146
2021-12-30,475,483,475,479.5,2367715
2022-01-03,479.5,496,479,491,6754138
2022-01-04,505,533,505,533,22127506
2022-01-05,531,538,524,535,10205371
2022-01-06,523,531,519,523,7005041
2022-01-07,529,533,510,515,7326033
2022-01-10,509,523,508,519,4121050
2022-01-11,517,521,498,501,5904043
2022-01-12,509,510,502,510,3331394
2022-01-13,510,512,496,498,3750584
2022-01-14,495.5,496.5,480,492,5121289
2022-01-17,490.5,501,488,501,3231402
2022-01-18,510,517,502,502,6566448
2022-01-19,493,498,487.5,487.5,5338525
2022-01-20,487,490,481.5,481.5,3624378
2022-01-21,476,478,467,469.5,5150049
2022-01-24,465,467,458.5,463,3437491
2022-01-25,460,461,451,451,4243609
2022-01-26,453,459,451,459,2730814
2022-02-07,458.5,462.5,451,454,3515254
2022-02-08,455,462.5,455,456.5,2780461
2022-02-09,462,466,460,466,2289785
2022-02-10,472,489.5,469.5,489.5,5461363
2022-02-11,479,483,476.5,482,3211833
2022-02-14,472,472.5,464,464,2502016
2022-02-15,465,471.5,464,464.5,1695474
2022-02-16,473,473,468,472.5,2155011
2022-02-17,477,477,466.5,467.5,2654753
2022-02-18,461.5,475.5,460.5,473,2307380
2022-02-21,468,479.5,465.5,479.5,2872358
2022-02-22,475,475,466,469.5,3702708
2022-02-23,470.5,473.5,463,463.5,4054685
2022-02-24,458,459,445,448,5389928
2022-02-25,455,455,444,451.5,3686870
2022-03-01,463,466,457.5,465,3846604
2022-03-02,460,463.5,457,462.5,1989663
2022-03-03,466,468.5,459,459.5,2141937
2022-03-04,457,457,450,450.5,2264668
2022-03-07,440,441,427,427,5017607
2022-03-08,414,430.5,414,414.5,4065607
2022-03-09,423.5,428,418,423.5,2693443
2022-03-10,438,438.5,432.5,436,2885236
2022-03-11,432,434,431,434,1241936
2022-03-14,436.5,441,430.5,436,2181747
2022-03-15,432,432,419,420,2759855
2022-03-16,427,427.5,413,417.5,2883258
2022-03-17,429,448,429,445.5,5714235
2022-03-18,422.5,426.5,415,423.5,9722000
2022-03-21,423.5,427,417,418.5,3238482
2022-03-22,425,434,420,432,3740721
2022-03-23,432,437,432,433,2015738
2022-03-24,430,434,426,433,1471098
2022-03-25,435,436.5,430.5,430.5,1693018
2022-03-28,428,431.5,420.5,431.5,1721920
2022-03-29,433,434,426.5,429.5,1432462
2022-03-30,434.5,443,433,440,2895634
2022-03-31,443.5,444,434,434,1583360
2022-04-01,430,430,424,426,1863943
2022-04-06,423,425,418.5,423.5,2534489
2022-04-07,417.5,420,408.5,409,3264641
2022-04-08,414,417.5,411.5,413,1591774
2022-04-11,412,412,398,398,3171120
2022-04-12,393.5,395.5,386,393,3588132
2022-04-13,397.5,402,392.5,401,1931219
2022-04-14,401,406.5,398,406,1968101
2022-04-15,400.5,407,396,405,2155273
2022-04-18,400.5,406.5,398,405,1386181
2022-04-19,408.5,415,408,413,2317828
2022-04-20,415.5,416,409.5,409.5,2171427
2022-04-21,413,414.5,410.5,412.5,825862
2022-04-22,406.5,409.5,403.5,405.5,1090744
2022-04-25,398,399,391,393.5,2159419
2022-04-26,396,402,395,399,2009897
2022-04-27,395.5,408,391.5,407,3129070
2022-04-28,407,410.5,402,405,2029619
2022-04-29,406.5,409,400.5,404.5,3360100
2022-05-03,407,410.5,401.5,406.5,1742910
2022-05-04,406.5,408.5,404.5,408.5,1587468
2022-05-05,415.5,418.5,414,417,2346657
2022-05-06,406.5,410,406,408,2474606
2022-05-09,403,404,398.5,398.5,2008838
2022-05-10,391,396,385,392.5,4336116
2022-05-11,396,397,389.5,392,2715747
2022-05-12,387,390.5,377.5,378,3087432
2022-05-13,383,385,381.5,383,1467467
2022-05-16,388,390.5,380.5,381.5,2357295
2022-05-17,385,397.5,381.5,397,3089436
2022-05-18,402,408.5,400.5,401,2865132
2022-05-19,392,398,389.5,398,1971832
2022-05-20,409,409,395,395,2101643
2022-05-23,399,401.5,390,390,1476447
2022-05-24,392,392,382,382,1751317
2022-05-25,384.5,390,381,387.5,1296514
2022-05-26,393,393,384.5,385.5,1263001
2022-05-27,390,394.5,389,393,1376241
2022-05-30,398,399.5,397,399.5,1713584
2022-05-31,400,405,396,405,4994067
2022-06-01,404,407,401,405,1518414
2022-06-02,402,409,400.5,407,1399725
2022-06-06,407.5,411,403,410.5,2251376
2022-06-07,409,410,406,407,1935822
2022-06-08,410,414.5,401.5,403,2518461
2022-06-09,403,405.5,400,405,1761206
2022-06-10,400,403,398,400,1140363
2022-06-13,390,391,384,384,2847892
2022-06-14,380,383,374,377,3701892
2022-06-15,379.5,386,378,383.5,2515350
2022-06-16,386,387.5,368,368,2892426
2022-06-17,358,363,352,354,4347058
2022-06-20,355,355,339.5,342,3973894
2022-06-21,347.5,353.5,342.5,353,2019175
2022-06-22,352.5,352.5,335,335.5,2762533
2022-06-23,335.5,337,325,331.5,3871658
2022-06-24,332.5,337.5,326,328,2695882
2022-06-27,333,341.5,332.5,341.5,2816561
2022-06-28,338,339,328,332,2024469
2022-06-29,330,330.5,320.5,325,2556609
2022-06-30,324,324,305.5,308,3883334
2022-07-01,307.5,307.5,282,282,7556739
2022-07-04,277,287,277,278,5047852
2022-07-05,285.5,292,276,284.5,4702959
2022-07-06,286,287.5,280,280,3690355
2022-07-07,283.5,292.5,279.5,291,4044461
2022-07-08,302.5,318,300,308.5,7017717
2022-07-11,310,310,299,304,3643519
2022-07-12,314,314.5,308.5,309,5715226
2022-07-13,321,324,316,318,4390042
2022-07-14,313,323.5,312,320,2716100
2022-07-15,320,323,316,318.5,3042064
2022-07-18,318.5,326.5,317.5,326.5,2852369
2022-07-19,323,326.5,321.5,326,1763150
2022-07-20,330,332,321.5,322.5,3427656
2022-07-21,323,336.5,323,336.5,3564044
2022-07-22,337,337,332,333.5,2172982
2022-07-25,330.5,337,329,337,1707910
2022-07-26,336.5,338,334,336.5,1659798
2022-07-27,336,342.5,334.5,342.5,2140777
2022-07-28,344.5,347,339.5,340.5,1984538
2022-07-29,345,345,339.5,342,1629415
2022-08-01,338.5,342.5,336,341,1687496
2022-08-02,335,336.5,324.5,325.5,3695792
2022-08-03,326,330,324,326.5,2409982
2022-08-04,325,325.5,311.5,317,5305793
2022-08-05,320,325,319.5,323,2659558
2022-08-08,320.5,326,318.5,325,1069505
2022-08-09,325,325.5,320.5,325,1105745
2022-08-10,320.5,322,318,319,1992612
2022-08-11,324.5,328,323.5,326.5,2599708
2022-08-12,322.5,330,320.5,330,3595274
2022-08-15,331,336,328,334.5,2200551
2022-08-16,335,335.5,331.5,332.5,1537792
2022-08-17,329.5,330,326,329,3007016
2022-08-18,325.5,327.5,323,327.5,1963531
2022-08-19,326,333,326,332,2078457
2022-08-22,328,331,326.5,327,1250859
2022-08-23,324,325,322,324,1276586
2022-08-24,325,326,321,324,1476419
2022-08-25,325.5,327.5,324.5,326,904190
2022-08-26,328.5,333.5,328.5,332,2105680
2022-08-29,321.5,321.5,312,317.5,5297850
2022-08-30,317.5,319.5,315,317.5,2305795
2022-08-31,316.5,328.5,316,328.5,3203927
2022-09-01,322,323.5,316.5,317,2883119
2022-09-02,320.5,320.5,312,312.5,2825827
2022-09-05,312.5,314,307,308.5,3184082
2022-09-06,305,316.5,305,316,2992798
2022-09-07,311.5,319.5,311,316,2178594
2022-09-08,319,342,318.5,335,6912833
2022-09-12,341,341.5,329,333,5035137
2022-09-13,336,336,331.5,333,1741461
2022-09-14,321.5,326.5,320.5,325,2339985
2022-09-15,326,339,325.5,338,4014241
2022-09-16,334,336.5,332,332,4145489
2022-09-19,333,339,332,335.5,2255800
2022-09-20,337.5,337.5,330,333.5,2386651
2022-09-21,331.5,333,325,327.5,2042455
2022-09-22,323,325.5,321,322.5,1645282
2022-09-23,322,325.5,314.5,315.5,1842482
2022-09-26,308,310.5,297,297,2888887
2022-09-27,303.5,303.5,297.5,300,1557733
2022-09-28,301.5,301.5,285,285,2993498
2022-09-29,290,292,271,271,6832636
2022-09-30,265,269.5,262,269,4792007
2022-10-03,265,283.5,264,281,4352080
2022-10-04,287.5,290,284,287.5,2782840
